P,E,Q
33.35344819,3.431034483,1.851141423
7.134482772,4.55862069,2.678240876
7.127586219,4.477586207,3.568750708
5.789655156,4.375862069,2.792769026
14.17931037,3.79137931,2.320885924
18.06724126,4.003448276,3.001360831
18.35172409,4.418965517,3.615991179
2.800000062,4.49137931,3.2228364
13.28275857,4.517241379,2.454418063
21.65862073,3.574137931,2.513429532
13.31034488,4.220689655,2.227917652
7.177586246,3.953448276,2.061871828
14.42758622,2.975862069,1.696344988
89.45172362,2.817241379,1.850185138
23.35172423,4.10862069,7.877335532
7.824137962,3.798275862,10.2148782
7.572413775,3.706896552,8.878896113
38.20862076,3.425862069,7.085809874
67.49310335,3.760344828,9.770988163
2.382758608,3.798275862,12.06038623
6.767241402,4.312068966,9.676089932
11.4,3.825862069,8.887815644
2.074137913,3.631034483,8.44303887
4.174137936,3.237931034,7.652313014
39.58793116,3.272413793,6.696758427
27.15344828,3.334482759,5.711037398
5.631034446,3.993103448,8.676007244
0.712068968,4.329310345,28.6692457
1.093103457,4.55862069,34.70882778
0.739655168,4.360344828,31.34263559
13.89999995,4.027586207,19.90136556
8.28448279,4.215517241,9.250108502
15.6137932,4.056896552,6.879391444
8.255172493,3.901724138,6.245131177
10.16896559,4.013793103,6.806783345
3.836206887,4.401724138,5.671169015
6.948275847,4.05862069,6.378680701
14.47758642,3.889655172,5.982083297
10.40689661,3.95862069,5.45539638
5.686206916,3.655172414,6.024507569
0.955172409,4.284482759,5.702083094
4.758620713,4.513793103,5.393742088
2.765517227,4.331034483,5.573436703
16.01206907,4.077586207,6.088943781
9.755172436,4.018965517,5.785471133
10.67586203,3.529310345,5.627997101
6.065517254,3.54137931,5.327984465
5.19137926,3.755172414,4.831759567
6.512068958,2.925862069,4.634434537
37.73103465,2.956896552,4.401031486
23.03448268,3.939655172,5.156792091
1.286206895,4.029310345,7.956098628
2.555172409,3.720689655,11.19797379
20.55344813,3.462068966,9.999627176
46.9793103,3.296551724,10.66725309
46.49999993,3.172413793,15.04848079
13.0482759,3.148275862,20.26591872
12.28965518,2.75862069,24.72929998
37.06206901,3.381034483,20.41083934
18.06551735,3.815517241,18.52591499
1.991379288,4.074137931,24.15931945
6.010344842,3.889655172,31.52707686
5.586206884,3.946551724,23.84188504
6.844827609,3.986206897,17.41462507
9.813793098,3.810344828,9.23576423
11.32068964,3.74137931,6.738591542
4.482758628,3.748275862,6.612188072
10.34827582,3.205172414,5.550538028
29.663793,3.65862069,5.46859311
6.551724116,3.877586207,7.127886407
1.687930998,4.062068966,12.84121889
0.803448289,4.237931034,11.97861519
6.589655165,4.087931034,8.123518024
1.224137916,4.218965517,7.081480512
1.224137944,4.070689655,6.544900393
0.517241381,4.405172414,6.125108736
1.498275866,4.179310345,5.697319058
0.901724135,4.198275862,4.655646672
0.168965519,4.203448276,4.227961317
5.953448277,4.177586207,4.509195996
0.806896552,4.022413793,3.569081061
1.70000005,3.872413793,3.757208371
1.799999997,3.834482759,3.431306496
4.525862107,4.003448276,3.355690445
1.848275845,4.14137931,2.908514266
2.305172405,3.65862069,1.954141995
7.634482716,3.413793103,2.719482833
1.494827595,3.203448276,1.818384321
3.549999979,4.060344828,2.73363585
2.436206898,3.90862069,1.956871753
2.531034479,4.117241379,1.465810793
0.098275863,4.072413793,1.642045396
3.863793095,4.274137931,1.480815771
0,4.337931034,1.488865951
0,4.163793103,1.534698075
1.434482741,3.15,1.360845491
20.64655159,3.218965517,1.208257204
7.677586203,3.35,1.197998876
2.631034492,3.3,1.153418615
8.729310334,3.817241379,1.275336239
0.641379311,3.85862069,1.260157391
0.087931036,3.924137931,1.582477543
13.09310345,3.65,1.564760193
1.915517266,3.627586207,1.268746567
8.903448285,3.460344828,1.416796848
10.22068964,3.375862069,1.504601183
0.818965517,3.5,1.644862089
0.106896553,3.886206897,1.652651464
0.01724138,3.906896552,1.852532383
0.446551723,3.443103448,2.318503907
2.846551721,2.481034483,1.89255725
22.83275859,2.356896552,1.296444054
35.3241379,2.44137931,1.048748893
7.632758588,2.765517241,0.960996718
4.660344877,3.210344828,1.045184558
0.713793117,3.344827586,0.95444182
4.749999994,3.5,1.044228273
0.001724138,3.513793103,1.011192979
0.722413794,2.912068966,1.006029041
9.010344857,2.962068966,0.927909263
5.989655181,3.231034483,0.782832159
2.641379288,3.501724138,0.709493805
10.60172421,3.468965517,0.61716885
2.356896563,3.337931034,0.902228668
6.360344806,3.517241379,0.817484444
5.425862065,3.418965517,0.804148617
1.318965509,3.374137931,0.825465076
0,3.243103448,0.511942743
0.294827586,3.19137931,0.869002116
0.141379311,3.372413793,0.484662545
0.018965518,3.574137931,1.144742504
1.139655162,3.524137931,0.850241546
0.85172413,3.486206897,0.881920655
3.76034485,3.432758621,0.721908121
3.851724145,3.5,0.600216528
0.003448276,3.462068966,0.635894646
0,3.410344828,0.618159909
0,3.586206897,0.448184625
0,3.543103448,0.462581059
0,3.627586207,0.515663561
0,3.560344828,0.481915399
0,3.55,0.473291449
0,3.339655172,0.495581579
0.046551725,3.220689655,0.51422044
0.036206897,3.327586207,0.48069831
0,3.372413793,0.484262644
0,2.577586207,0.460459845
2.012068964,2.189655172,0.4710833
9.886206869,2.039655172,0.479620316
40.64137938,2.272413793,0.43877826
11.80344827,2.474137931,0.382948612
2.900000009,2.993103448,0.494694842
0.05862069,3.148275862,0.394145838
0.31724138,3.196551724,0.410333132
0.006896552,3.301724138,0.446115572
0.024137931,3.286206897,0.372551187
0,3.04137931,0.443681393
0,3.355172414,0.335151757
0,3.462068966,0.391207435
0,3.537931034,0.311175088
0,3.486206897,0.31359188
0,3.563793103,0.295092115
0,3.670689655,0.304689738
0,3.810344828,0.244617663
0,3.829310345,0.265221254
0,3.794827586,0.266959954
0,3.722413793,0.247260486
0,3.646551724,0.233820337
0,3.544827586,0.234098529
0,3.579310345,0.249607731
0,3.479310345,0.256266951
0,3.612068966,0.216676758
0,3.648275862,0.196473068
0,3.546551724,0.187779569
0,3.489655172,0.219371743
0,3.293103448,0.210382665
0,3.275862069,0.213860065
0,3.372413793,0.215598764
0,3.548275862,0.213860065
0,3.70862069,0.213860065
0,3.8,0.206905266
0,3.917241379,0.206905266
0,3.827586207,0.210382665
0,3.872413793,0.210382665
0,4.081034483,0.212121365
0,4.146551724,0.212121365
0,4.187931034,0.210382665
0,4.112068966,0.206905266
0,4.098275862,0.210382665
0,4.010344828,0.210382665
0,4.096551724,0.186597253
0,4.146551724,0.176165055
0,3.956896552,0.176165055
0,3.879310345,0.176165055
0,4.036206897,0.176165055
0,4.187931034,0.176165055
0,4.227586207,0.176165055
0,4.153448276,0.176165055
0,4.227586207,0.176165055
0,4.317241379,0.176165055
0.003448276,4.305172414,0.176165055
0,4.25862069,0.176165055
0,4.20862069,0.176165055
0,4.243103448,0.160134244
0,4.332758621,0.160134244
0,4.155172414,0.160134244
0,4.170689655,0.160134244
0,4.294827586,0.160134244
0,4.379310345,0.167767135
0,4.5,0.19570804
0,4.562068966,0.19570804
0,4.712068966,0.176165055
0,4.705172414,0.176165055
0,4.75862069,0.160134244
0,4.763793103,0.160134244
0,4.832758621,0.153179445
0,4.99137931,0.153179445
0,4.872413793,0.14678103
0,4.80862069,0.14678103
0,4.505172414,0.14678103
0,4.575862069,0.14678103
0,4.546551724,0.14678103
0.09310345,4.324137931,0.14678103
0.132758625,4.144827586,0.14678103
1.653448261,3.936206897,0.14678103
1.089655172,4.182758621,0.14678103
0.012068966,4.210344828,0.14678103
0.006896552,4.174137931,0.135514256
0.015517242,4.077586207,0.135514256
0,4.205172414,0.135514256
0,4.356896552,0.135514256
0,4.572413793,0.135514256
0,4.706896552,0.135514256
0,4.813793103,0.140921612
0,4.918965517,0.14678103
0,5.210344828,0.14678103
0,5.303448276,0.14678103
0,5.543103448,0.14678103
0,5.651724138,0.160134244
0,5.475862069,0.160134244
0,5.448275862,0.160134244
0,5.05,0.153179445
0,5.098275862,0.160134244
0,5.167241379,0.153179445
0,5.096551724,0.153179445
0.555172405,5.165517241,0.14678103
0,5.293103448,0.14678103
0.25517241,5.248275862,0.14678103
0,5.305172414,0.150258429
0,5.313793103,0.14678103
0,5.418965517,0.14678103
0,5.35862069,0.14678103
0,5.25862069,0.14678103
0,5.398275862,0.14678103
0.037931034,5.167241379,0.14678103
0,4.770689655,0.14678103
0.581034473,4.75862069,0.151997129
3.600000003,5.003448276,0.151997129
0,5.381034483,0.151997129
0.046551724,5.603448276,0.151997129
0,5.544827586,0.151997129
0,5.446551724,0.151997129
0,5.631034483,0.14678103
0,5.718965517,0.14678103
0,5.517241379,0.14678103
0,5.305172414,0.140069649
0.49655172,5.320689655,0.140069649
0.746551716,5.134482759,0.14678103
3.824137918,5.181034483,0.14678103
1.04655171,5.332758621,0.135166516
0.043103449,5.389655172,0.129254937
2.981034477,5.215517241,0.122143655
1.444827586,5.298275862,0.12170898
0,5.625862069,0.12170898
1.544827574,5.689655172,0.114754181
0,5.651724138,0.114754181
0,5.3,0.179625067
0,5.505172414,0.243191929
1.805172428,5.396551724,0.222536176
0,5.577586207,0.106060682
1.358620678,5.744827586,0.100844583
1.167241381,5.620689655,0.100844583
3.641379296,5.212068966,0.107799382
8.829310249,5.306896552,0
18.92931028,4.093103448,0.073390515
6.901724111,5.24137931,0.056472967
1.64310344,5.132758621,0.056542515
0.979310339,5.153448276,0.112476484
2.565517269,5.346551724,0.111902714
4.784482806,5.377586207,0.06733984
4.906896546,5.653448276,0.067791902
0.953448285,5.444827586,0.079302094
1.584482771,5.432758621,0.079302094
1.101724126,5.387931034,0.079302094
1.722413797,5.924137931,0.079458577
2.175862102,6.063793103,0.079458577
0.18275862,6.384482759,0.079458577
0,6.363793103,0.079458577
0,6.253448276,0.079371642
0.268965519,6.027586207,0.079215159
1.810344838,6.398275862,0.078954354
1.832758598,6.312068966,0.067565871
1.93965517,6.168965517,0.067652806
0.844827592,6.343103448,0.067652806
0,6.529310345,0.045067097
0.736206896,6.177586207,0.045345288
0.020689655,6.229310345,0.045414837
4.910344772,6.210344828,0.045293128
0.484482763,6.127586207,0.078832645
0.834482761,5.594827586,0.067565871
0.210344829,5.625862069,0.067565871
0,5.64137931,0.044997549
0.674137937,5.131034483,0.045206193
1.737931064,6.406896552,0.056299097
0,6.279310345,0.045345288
0,6.310344828,0.045345288
0.15,6.248275862,0.045380063
1.634482769,5.979310345,0.045380063
4.898275845,5.953448276,0.045380063
0.122413796,6.003448276,0.090568868
3.968965536,5.896551724,0.090221128
0,6.403448276,0.090064645
3.177586198,6.336206897,0.090168967
3.553448239,6.067241379,0.090429772
5.920689684,5.682758621,0.090481933
0.863793112,5.931034483,0.090690577
4.174137914,5.648275862,0.090481933
0.586206895,5.705172414,0.090568868
2.253448269,5.801724138,0.090568868
2.422413774,5.927586207,0.056420806
17.28965509,5.260344828,0.090690577
1.656896559,5.379310345,0.09084706
10.26724138,5.581034483,0.113589252
0.896551739,5.296551724,0.113467543
1.15344827,5.582758621,0.113867444
0.153448275,5.918965517,0.136331444
17.3810344,4.974137931,0.136174962
15.28620688,5.289655172,0.136331444
10.16896557,4.965517241,0.136331444
2.45000001,5.039655172,0.136331444
1.182758616,5.020689655,0.136331444
0.962068955,5.110344828,0.143286243
0.46896551,5.137931034,0.165871953
0.496551728,4.798275862,0.175956411
9.670689603,5.124137931,0.191778578
3.36551723,5.220689655,0.212642975
0.213793105,5.274137931,0.229595297
0.487931027,5.313793103,0.265655929
1.610344837,4.655172414,0.290467174
4.193103461,4.15,0.245330529
8.215517157,4.693103448,0.205636015
11.18793114,4.824137931,0.147789476
5.367241351,4.982758621,0.167767135
1.662068976,5.243103448,0.201410975
0.070689656,5.336206897,0.213547099
2.244827608,4.751724138,0.217320077
4.589655193,4.893103448,0.193378182
8.263793082,4.418965517,0.436778755
15.73793102,3.64137931,0.273532239
26.46724139,3.632758621,0.294448796
17.68103456,4.244827586,0.310496995
6.017241338,4.355172414,0.312218307
0.172413797,4.810344828,0.304237676
0.441379309,4.905172414,0.335621206
0.113793103,4.85862069,0.36164954
6.227586203,4.010344828,0.596200131
12.37586208,3.060344828,0.741746685
26.37068954,3.994827586,0.653507674
4.772413833,4.306896552,0.994953524
0.91551724,4.106896552,0.949486526
8.937931018,4.19137931,1.110820472
14.59482759,4.09137931,1.313987534
11.3017242,4.431034483,0.836853559
5.065517225,3.932758621,1.89707787
12.1,3.874137931,2.104348262
4.274137927,4.184482759,1.020251604
6.863793104,4.593103448,1.338555361
1.949999998,4.7,1.148671965
5.791379319,4.248275862,1.064884026
3.108620694,4.186206897,1.343493268
1.046551725,4.470689655,1.288863323
4.358620685,4.693103448,2.134810282
4.087931032,4.30862069,2.297935089
13.34482748,4.572413793,1.681861619
8.962068911,4.524137931,1.48916153
4.606896576,4.324137931,1.022112013
5.136206875,4.222413793,0.833654351
16.00172414,3.629310345,0.75798614
9.027586195,4.143103448,0.705077508
3.182758634,4.467241379,0.741451106
6.679310309,4.093103448,0.744406895
3.831034465,4.332758621,0.758803329
6.036206889,4.331034483,0.897273374
4.731034471,4.122413793,1.182663545
0.613793102,4.222413793,2.888971283
0.156896552,4.413793103,2.451757853
3.053448277,4.05862069,2.736209124
14.81379319,4.05,2.626010337
19.88620708,4.317241379,2.467336602
9.737930942,4.562068966,2.23556793
9.970689687,4.15,2.155483421
18.0534482,3.868965517,2.215503335
10.5827586,3.812068966,4.325850111
20.89137915,4.003448276,3.026832781
17.05689651,3.870689655,3.004716522
1.96551724,3.94137931,3.19574746
8.060344819,3.687931034,2.905871443
4.251724152,3.889655172,2.954815839
10.07586203,3.755172414,2.199020461
18.95862065,3.556896552,2.550150868
17.51206908,3.465517241,3.16419006
13.68620704,3.4,2.723273199
8.243103484,3.836206897,2.576109656
2.782758609,3.610344828,3.257697329
13.68965514,3.424137931,4.870150057
16.35689649,3.498275862,6.535181063
36.92586223,3.518965517,6.176835051
22.9241381,3.984482759,8.089126543
16.72068959,3.99137931,14.1879983
0.181034483,3.746551724,15.71765415
11.34310345,3.681034483,14.28042758
13.06379309,3.634482759,11.02940685
3.220689658,3.948275862,8.14090502
8.127586208,4.212068966,7.17632658
6.489655117,4.05862069,7.263591921
1.815517216,4.225862069,9.233208342
3.703448269,4.460344828,11.54861736
8.037931,4.387931034,8.458565459
4.472413821,3.7,7.685470019
13.35517245,3.977586207,5.112976858
13.47413798,3.768965517,4.600721149
10.10689658,3.718965517,4.471135859
9.729310281,3.984482759,4.366292268
10.26379312,4.074137931,4.368065741
5.534482743,3.853448276,6.009085304
2.505172411,4.077586207,6.819006403
7.14310341,4.032758621,6.137036216
1.13793104,4.227586207,6.24464434
0.486206899,4.305172414,6.054100239
0.782758623,4.246551724,5.076290294
0.343103451,4.520689655,4.136731743
0.020689656,4.531034483,3.217672462
0.544827586,4.539655172,2.929413437
0.012068966,4.463793103,2.469753395
0,4.631034483,1.791903924
0.027586208,4.756896552,1.172944213
0,4.772413793,1.201997885
0.003448276,4.887931034,0.998222279
0,4.770689655,0.997665895
0.022413793,4.272413793,0.810251453
0.193103445,4.534482759,0.706381532
1.260344846,4.524137931,0.630608999
0.00862069,4.434482759,0.629357135
0,4.260344828,0.588028243
1.996551721,4.322413793,0.601120652
6.489655155,4.203448276,0.603050608
7.579310359,3.870689655,0.602668094
2.949999983,3.665517241,0.61329155
2.408620689,4.14137931,0.448323721
0.289655176,4.268965517,0.448323721
2.081034507,4.327586207,0.619533482
0.117241383,4.44137931,0.420382817
0,4.370689655,0.458025665
0,4.436206897,0.517697839
0,4.54137931,0.513507573
0,4.289655172,0.48104605
0,4.215517241,0.400266061
2.462068947,4.170689655,0.500936774
3.408620688,4.189655172,0.489635226
0,4.155172414,0.435057442
3.668965503,3.725862069,0.437300365
3.639655167,3.867241379,0.422921318
1.024137927,3.889655172,0.397536302
0,3.922413793,0.355564091
0,4.001724138,0.296170109
0,4.137931034,0.305576474
0,3.998275862,0.305472152
0.337931037,3.787931034,0.278018084
1.574137928,3.631034483,0.29008466
0.186206902,3.670689655,0.289928177
0,4.010344828,0.267151211
0,4.251724138,0.258875
0,4.422413793,0.267568499
0,4.537931034,0.267638047
0,4.337931034,0.264612709
0,4.172413793,0.213581873
0,4.187931034,0.214033935
0,4.129310345,0.179346875
0,4.081034483,0.172513786
0,3.965517241,0.172392077
0,3.774137931,0.165593761
0,3.789655172,0.162081587
0,4.012068966,0.160221179
0,4.112068966,0.160221179
0,4.174137931,0.161959878
0,4.287931034,0.161872943
0,4.187931034,0.156535135
0,3.963793103,0.139356782
0,3.815517241,0.141217191
0,3.734482759,0.142834181
0,3.760344828,0.130784992
0,3.884482759,0.130784992
0,3.644827586,0.130784992
0,3.531034483,0.14081729
0,3.736206897,0.129828708
0,3.777586207,0.114754181
0,3.827586207,0.125186379
0,3.813793103,0.116492881
0,3.75,0.107799382
0.018965518,3.767241379,0.107799382
0,3.877586207,0.107799382
0,3.824137931,0.107799382
0,3.8,0.116492881
0,3.817241379,0.095628484
0,3.932758621,0.116492881
0,3.879310345,0.116492881
0,3.801724138,0.090412385
0.001724138,3.729310345,0.090412385
0,3.610344828,0.090412385
0,3.629310345,0.107799382
0,3.703448276,0.11823158
0,3.65,0.12170898
0,3.65862069,0.12257833
0,3.772413793,0.114754181
0.187931035,3.7,0.105087011
